"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @AudreyTruschke: Umar Khalid -- one of India's political prisoners under BJP rule -- writes on his two years in jail:

https://t.co/L08J…",FALSE,0,NA,2022-09-19 14:22:19,FALSE,NA,"1571867286369337346",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Drstephen0Sa",36,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:19,FALSE,NA,"1571867285853200386",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AzizBen09627850",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:19,FALSE,NA,"1571867285249220608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shahran_bin",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:17,FALSE,NA,"1571867278345490441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","far_va_sha",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:17,FALSE,NA,"1571867277817171968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mhamidamini3",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:17,FALSE,NA,"1571867277691179014",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dani_farvehar",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:17,FALSE,NA,"1571867276873285635",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tamtam96231854",208,TRUE,FALSE,NA,NA
"RT @Paul_Koshy: #HirenJoshi from @PMOIndia is in News because of the recent allegations made by @ArvindKejriwal. As per the AAP leader this…",FALSE,0,NA,2022-09-19 14:22:17,FALSE,NA,"1571867276344979456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eshansinha15",3,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:16,FALSE,NA,"1571867275203936256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DFaegrgbIRXWA9C",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:16,FALSE,NA,"1571867275010924547",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MAINUDDINKHOKA1",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:16,FALSE,NA,"1571867274838933504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NzabonimpaB",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:16,FALSE,NA,"1571867274268790786",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vk4sKfby0JdgBA5",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:16,FALSE,NA,"1571867274088267776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RukundoBaram",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:13,FALSE,NA,"1571867259538214912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ikebukwu_vida",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:12,FALSE,NA,"1571867256954683392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JacksonKigenyi",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:12,FALSE,NA,"1571867256266850306",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Danilo43148920",208,TRUE,FALSE,NA,NA
"RT @DeccanHerald: Raising the crescendo on the attack on the #BJP, #ArvindKejriwal claimed #NarendraModi’s aide #HirenJoshi has warned news…",FALSE,0,NA,2022-09-19 14:22:12,FALSE,NA,"1571867256073887746",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eshansinha15",12,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:12,FALSE,NA,"1571867255876591622",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Niyigen15100527",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:12,FALSE,NA,"1571867255402790913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mesut60490441",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:12,FALSE,NA,"1571867255084032006",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mohamed77935004",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:12,FALSE,NA,"1571867254656049154",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","henryyy56571634",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:11,FALSE,NA,"1571867254400372736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shumail25522175",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:11,FALSE,NA,"1571867253888393216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OusbornO",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:11,FALSE,NA,"1571867253259501569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RichaElostapha",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:11,FALSE,NA,"1571867252709888002",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EfeIkpe",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:10,FALSE,NA,"1571867247601139712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Layla08780006",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:09,FALSE,NA,"1571867244057198599",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AliAmirpour3",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:09,FALSE,NA,"1571867243495002116",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AladenArman",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:09,FALSE,NA,"1571867242148634624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NevaEva29140363",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:09,FALSE,NA,"1571867241989242881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zunnurenmohd",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:08,FALSE,NA,"1571867238617030656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Zf5c0z7pPLArcD7",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:08,FALSE,NA,"1571867238369726464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sbilgibilgi",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:06,FALSE,NA,"1571867230895329280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","babie1n",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:06,FALSE,NA,"1571867230375411716",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dariojuanmendo1",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:05,FALSE,NA,"1571867229024849921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AndualemSamel",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:05,FALSE,NA,"1571867228596846592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bimbola99823840",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:05,FALSE,NA,"1571867228215050240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BouariSaad",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:05,FALSE,NA,"1571867228076740608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoelPar59752057",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:05,FALSE,NA,"1571867226726342656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iapplman",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:05,FALSE,NA,"1571867225933451264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VikashJ90578051",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:05,FALSE,NA,"1571867225501626370",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdilRabir",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:04,FALSE,NA,"1571867221441540096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amanisimon9",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:03,FALSE,NA,"1571867219901947904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dastar98752366",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:03,FALSE,NA,"1571867218081714178",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shamsulawan6",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:03,FALSE,NA,"1571867217788309506",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Zahidah03923715",208,TRUE,FALSE,NA,NA
"RT @MANJULtoons: Spot the #HirenJoshi/#BJP spokesperson... https://t.co/5QWXrDLazR",FALSE,0,NA,2022-09-19 14:22:01,FALSE,NA,"1571867211001901063",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eshansinha15",177,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:00,FALSE,NA,"1571867206606102530",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OBUTIKENNETH1",208,TRUE,FALSE,NA,NA
"RT @SCUKofficial: @Conservatives @BobBlackman Campaigning for the #BJP. 

""How can I convince 100 people to make sure they vote BJP during…",FALSE,0,NA,2022-09-19 14:22:00,FALSE,NA,"1571867206509535232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sheeba_84",82,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:00,FALSE,NA,"1571867205171560448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HichamIssoual",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:22:00,FALSE,NA,"1571867204748017664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kimilopez19",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:21:58,FALSE,NA,"1571867199156920321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","muhdfir53349071",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:21:58,FALSE,NA,"1571867196351188994",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MehmetirinGler1",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:21:57,FALSE,NA,"1571867194908196865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haouari78920744",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:21:57,FALSE,NA,"1571867194631327744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","raselzoarder",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:21:56,FALSE,NA,"1571867188302348290",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SharifSwagg",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:21:56,FALSE,NA,"1571867187991941120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MdJIslam3",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:21:54,FALSE,NA,"1571867182987972608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NicatAliyefh",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:21:54,FALSE,NA,"1571867182929219591",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UmarAlfa4",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:21:54,FALSE,NA,"1571867179737354241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karenCerpa12",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:21:54,FALSE,NA,"1571867179066294276",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vengoyakubu2",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:21:53,FALSE,NA,"1571867176436633602",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DevMalv01361052",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:21:53,FALSE,NA,"1571867175102685184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2jzkIpnhpCXO1Lu",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:21:52,FALSE,NA,"1571867174461140993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SsendegeyoNich1",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:21:52,FALSE,NA,"1571867174087581700",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hafizi_hawazi",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:21:52,FALSE,NA,"1571867174003953668",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KmapDigitals",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:21:50,FALSE,NA,"1571867163614646273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EC9RKleX5weAgkS",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:21:49,FALSE,NA,"1571867160615555073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MbabaziEsther6",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:21:49,FALSE,NA,"1571867160330530819",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kumbhar03100599",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:21:49,FALSE,NA,"1571867159201980418",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Umuganzukaraha1",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:21:47,FALSE,NA,"1571867152680103942",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BHAWANI60582090",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:21:43,FALSE,NA,"1571867135714168832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Emmanue27976184",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:21:43,FALSE,NA,"1571867135604936704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jahangi20975272",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:21:42,FALSE,NA,"1571867130546753539",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yousefy10431532",208,TRUE,FALSE,NA,NA
"Captain Amarinder Singh joins BJP after merging his party

@BJP4India
@capt_amarinder
@KirenRijiju
@nstomar

Follow… https://t.co/rQP98tjzwW",FALSE,1,NA,2022-09-19 14:21:42,TRUE,NA,"1571867129024057347",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hornbilltv",1,FALSE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:21:40,FALSE,NA,"1571867124049534977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Saifull88921694",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:21:38,FALSE,NA,"1571867112586575874",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NapokoliP",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:21:38,FALSE,NA,"1571867112226041864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ImranLateef6",208,TRUE,FALSE,NA,NA
"RT @UpendrraRai: Former Punjab CM Capt. Amarinder Singh meets BJP National president JP Nadda in Delhi. He will be joining BJP in Delhi tod…",FALSE,0,NA,2022-09-19 14:21:37,FALSE,NA,"1571867111584141314",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CeliaFr39737716",208,TRUE,FALSE,NA,NA
